UserName,UserId,RecallNo,RecallAttempt,RecallStatus,IntakeStartDateTime,IntakeEndDateTime,ReportingDate,Lang,AmtUsual,SaltType (For Future Use),SaltFreq (For Future Use),SaltUsed (For Future Use),Occ_No,Occ_Time,Occ_Name,EatWith,WatchTVuseComputer,Location,FoodNum,FoodType,FoodSrce,ComboNum,LineNum,Variable,Response,ResponseOs,SpinDial1,SpinDial2
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,6,1,,0,5,RicePortionCup,1 1/2 cups,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,6,1,,0,6,AnythingAdded,No,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,7,1,,0,1,FoodListTerm,Mushrooms,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,7,1,,0,2,VegPrep,Cooked,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,7,1,,0,3,VegCkdForm,Fresh,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,7,1,,0,4,VegCkdSauce01,No,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,7,1,,0,5,VegFatUsed02,Oil (any kind),,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,7,1,,0,6,VegUnit,Cups,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,7,1,,0,7,VegPortionCup2,1 1/4 cups,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,7,1,,0,8,AnythingAdded,No,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,8,1,,0,1,FoodListTerm,Broccoli,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,8,1,,0,2,VegPrep,Cooked,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,8,1,,0,3,VegCkdForm,Fresh,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,8,1,,0,4,VegCkdSauce02,No sauce,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,8,1,,0,5,VegFatUsed02,Oil (any kind),,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,8,1,,0,6,VegUnit,Cups,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,8,1,,0,7,VegPortionCup2,1 3/4 cups,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,5,02/13/2016 10:00 PM,4,,,1,8,1,,0,8,AnythingAdded,No,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,6,02/13/2016 11:00 PM,7,,,1,9,1,,0,1,FoodListTerm,Water (other kind),,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,6,02/13/2016 11:00 PM,7,,,1,9,1,,0,2,WaterCarb,Uncarbonated,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,6,02/13/2016 11:00 PM,7,,,1,9,1,,0,3,WaterContainer,Glass,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,6,02/13/2016 11:00 PM,7,,,1,9,1,,0,4,WaterContainerSize,12 fluid ounces,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,6,02/13/2016 11:00 PM,7,,,1,9,1,,0,5,WaterPortion,70%,,,
new14,5f65f13e-98fd-4b1c-b7dd-a9f1e761a178,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,6,02/13/2016 11:00 PM,7,,,1,9,1,,0,6,AnythingAdded,No,,,
