UserName,UserId,RecallNo,RecallAttempt,RecallStatus,IntakeStartDateTime,IntakeEndDateTime,ReportingDate,Lang,AmtUsual,SaltType (For Future Use),SaltFreq (For Future Use),SaltUsed (For Future Use),Occ_No,Occ_Time,Occ_Name,EatWith,WatchTVuseComputer,Location,FoodNum,FoodType,FoodSrce,ComboNum,LineNum,Variable,Response,ResponseOs,SpinDial1,SpinDial2
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,1,02/13/2016 02:35 PM,3,,,1,3,1,,0,5,RicePortionCup,1 cup,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,1,02/13/2016 02:35 PM,3,,,1,3,1,,0,6,AnythingAdded,No,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,1,02/13/2016 02:35 PM,3,,,1,4,1,,4,1,FoodListTerm,Water (bottled),,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,1,02/13/2016 02:35 PM,3,,,1,4,1,,4,2,WaterCarb,Uncarbonated,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,1,02/13/2016 02:35 PM,3,,,1,4,1,,4,3,WaterContainer,Mug,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,1,02/13/2016 02:35 PM,3,,,1,4,1,,4,4,WaterContainerSize,14 fluid ounces,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,1,02/13/2016 02:35 PM,3,,,1,4,1,,4,5,WaterPortion,100% (all),,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,1,02/13/2016 02:35 PM,3,,,1,4,1,,4,6,AnythingAdded,Yes,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,1,02/13/2016 02:35 PM,3,,,1,5,2,,4,1,FoodListTerm,Honey,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,1,02/13/2016 02:35 PM,3,,,1,5,2,,4,2,SyrupUnitPacket,Spoonfuls,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,1,02/13/2016 02:35 PM,3,,,1,5,2,,4,3,SyrupPortionSpoon,1 tablespoon,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,2,02/13/2016 09:20 PM,6,,,1,6,1,,0,1,FoodListTerm,Blueberries,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,2,02/13/2016 09:20 PM,6,,,1,6,1,,0,2,FruitType,Fresh or Raw,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,2,02/13/2016 09:20 PM,6,,,1,6,1,,0,3,FruitUnit,Cups,,,
new13,ccf01011-c4c4-4910-9f85-95d2d774be57,3,0,2,02/13/2016 12:00 AM,02/14/2016 12:00 AM,02/14/2016,1,2,9,9,9,2,02/13/2016 09:20 PM,6,,,1,6,1,,0,4,FruitPortionCup,1 1/4 cups,,,
