UserName,UserId,RecallNo,RecallAttempt,RecallStatus,IntakeStartDateTime,IntakeEndDateTime,ReportingDate,Lang,AmtUsual,SaltType (For Future Use),SaltFreq (For Future Use),SaltUsed (For Future Use),Occ_No,Occ_Time,Occ_Name,EatWith,WatchTVuseComputer,Location,FoodNum,FoodType,FoodSrce,ComboNum,LineNum,Variable,Response,ResponseOs,SpinDial1,SpinDial2
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,4,OthSandBreadSize,Regular,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,5,OthSandBreadPortion,2 slices,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,6,SandSpreadKind,None,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,7,OthSandMeatKind,Turkey salad,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,8,OthSandMeatSalDressKind,"Mayonnaise, real",,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,9,OthSandMeatSalDressType,Regular,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,10,OthSandMeatSalIng,No,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,11,OthSandMeatKindPortionCup,1/2 cup,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,12,SandVegKind,Lettuce (romaine),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,13,SandVegKind,Tomatoes,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,14,SandCheeKind,None,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,15,SandOthIngKind,No,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,2,9/20/2011 13:00,3,1,2,6,11,1,Other,0,16,OthSandPortion,1 sandwich,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,12,1,Other,0,1,FoodListTerm,Potato chips (unknown brand),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,12,1,Other,0,2,ChipType,Regular,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,12,1,Other,0,3,ChipUnitBag,Bags,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,12,1,Other,0,4,ChipBagSize,Grab size bag,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,12,1,Other,0,5,ChipPortionBag,1 bag,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,12,1,Other,0,6,AnythingAdded,No,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,13,1,Other,0,1,FoodListTerm,Apple (baked),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,13,1,Other,0,2,Type?,Fresh or Raw,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,13,1,Other,0,3,FruitUnit,Whole fruit,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,13,1,Other,0,4,FruitSize,Small,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,13,1,Other,0,5,FruitPortionFruit,1 fruit,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,14,1,Other,0,1,FoodListTerm,"Tea, hot or iced (regular)",,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,14,1,Other,0,2,TeaForm,Tea bag,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,14,1,Other,0,3,TeaPreswtKind,Not sweetened,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,14,1,Other,0,4,TeaContainer,Glass,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,14,1,Other,0,5,TeaContainerSize,16 fluid ounces,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,14,1,Other,0,6,TeaPortion,100% (all),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,3,9/20/2011 15:00,6,1,4,7,14,1,Other,0,7,AnythingAdded,No,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,1,FoodListTerm,Hamburger on bread or bun,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,2,BurgerMeatKind,Beef (ground),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,3,BurgerTypeGrdBeef,Regular,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,4,BurgerMeatUnit,Patty,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,5,BurgerMeatSize,Medium (1/4 pound),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,6,BurgerMeatPortionPatty,1 patty,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,7,SandBread,Hamburger bun,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,8,SandBreadGrain,Wheat,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,9,SandBreadSource,Commercial,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,10,SandSpreadKind,Ketchup,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,11,SandVegKind,Lettuce,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,12,SandVegKind,Tomatoes,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,13,SandCheeKind,No,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,14,BurgerOtherIng,No other ingredients,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,15,1,Other,0,15,BurgerPortionSandwich,1 sandwich,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,16,1,Other,13,1,FoodListTerm,French fries (fast food restaurant),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,16,1,Other,13,2,Source?,Home prepared,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,16,1,Other,13,3,FriesFreshFroz,Fresh,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,16,1,Other,13,4,FriesUnitCup,Cups,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,16,1,Other,13,5,FriesPortionCup,1 cup,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,16,1,Other,13,6,AnythingAdded,Yes,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,17,2,Other,13,1,FoodListTerm,Ketchup,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,17,2,Other,13,2,CondimentUnitTbspPkt,Tablespoons,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,17,2,Other,13,3,CondimentPortionTbsp,2 tablespoons,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,18,1,Other,0,1,FoodListTerm,Peach pie (with top crust),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,18,1,Other,0,2,PieUnit,Pieces,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,18,1,Other,0,3,PieShape,Wedge,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,18,1,Other,0,4,PieSize,Large,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,18,1,Other,0,5,PiePortionPiece,1 piece,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,18,1,Other,0,6,AnythingAdded,No,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,19,1,Other,0,1,FoodListTerm,Ice cream,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,19,1,Other,0,2,IceCreamBrand,Edy's,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,19,1,Other,0,3,IceCreamType,Light,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,19,1,Other,0,4,IceCreamSwtnr,Yes,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,19,1,Other,0,5,IceCreamFlavor,Other flavor,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,19,1,Other,0,6,IceCreamUnit,Cups,,,
